Key,Genre,Tags,Languages,Series or Movie,Hidden Gem Score,View Rating,IMDb Score,Rotten Tomatoes Score,Metacritic Score,Release Date
7345,"Action, Mystery, Thriller","International Action & Adventure,Action Thrillers,Action & Adventure,French Movies,International Movies,Crime Action & Adventure,Crime Movies","English, Spanish",Movie,2.9,PG-13,6.3,56.0,56.0,2018-01-12
7347,"Comedy, Drama, Music","Dramas,International Dramas,International Movies,French Films,International Comedies,Comedies,French Dramas,French Comedies","French, Russian",Movie,3.3,PG-13,7.6,61.0,60.0,2009-11-04
7348,"Action, Crime, Thriller","Action Thrillers,Action & Adventure","Portuguese, English, Spanish, German",Movie,1.6,R,6.0,15.0,23.0,2007-04-27
7353,"Horror, Mystery, Thriller","Horror Films,Thrillers,Supernatural Horror Films,Supernatural Thrillers,Chilling Horror Films","English, Latin",Movie,3.8,R,7.5,86.0,68.0,2013-07-19
7354,"Drama, Mystery, Romance, Thriller","Thrillers,Award-winning Movies,Academy Award-Winning Films,BAFTA Award-Winning Films,International Movies,British Films,Golden Globe Award-winning Films","English, Italian, Swahili, German",Movie,4.0,R,7.4,83.0,82.0,2005-08-31
7356,"Action, Adventure, Sci-Fi, Thriller","Sci-Fi & Fantasy,Action Sci-Fi & Fantasy,Action Thrillers,Sci-Fi Thrillers,Sci-Fi Adventure,Adventures,Action & Adventure,US Movies",English,Movie,2.4,PG-13,5.5,40.0,48.0,2003-03-28
7358,"Crime, Drama, Thriller","Thrillers,Crime Thrillers,Crime Movies","English, Spanish, Dutch",Movie,2.2,R,5.3,33.0,48.0,2013-10-25
7360,"Action, Adventure, Fantasy, Horror, Mystery, Thriller","Sci-Fi & Fantasy,Action Sci-Fi & Fantasy,Fantasy,Action Thrillers,Action & Adventure,Action Movies",English,Movie,1.3,PG-13,5.3,4.0,19.0,2006-09-08
7362,"Drama, Fantasy, Horror, Thriller","Horror Films,Thrillers,Supernatural Horror Films,Teen Screams,Supernatural Thrillers,Teen Films","English, French",Movie,2.9,R,6.4,55.0,55.0,1996-05-03
7367,"Animation, Adventure, Comedy, Family, Fantasy","Family Features,Family Feature Animation,Family Comedies,Family Adventures,Children & Family Films,Films for ages 8 to 10,Comedies,Films for ages 11 to 12",English,Movie,3.3,PG,7.2,72.0,55.0,2013-03-22
7370,"Drama, Thriller","Thrillers,International Films,Psychological Thrillers",English,Movie,2.0,R,5.9,25.0,34.0,1993-04-02
7373,"Drama, Horror, Sci-Fi","Horror Movies,Independent Movies,Zombie Horror Movies,Irish Movies,Social Issue Dramas",English,Movie,4.1,R,5.5,70.0,57.0,2018-02-23
7374,"Drama, Fantasy, Romance","Romantic Dramas,Dramas,Award-winning Movies,BAFTA Award-Winning Films,Dramas based on a book,Romantic Films,Tearjerkers,Films Based on Books,Romantic Favourites","English, Russian, French",Movie,3.6,PG-13,7.8,71.0,70.0,2008-12-25
7376,"Biography, Drama, History","Dramas,Period Pieces,Historical Movies,Historical Dramas","English, Spanish",Movie,2.5,PG-13,6.5,31.0,55.0,2019-10-25
7377,"Horror, Mystery, Thriller","Supernatural Horror Movies,Horror Movies","English, Spanish",Movie,2.0,R,5.3,28.0,41.0,2019-04-19
7379,"Mystery, Thriller","Thrillers,Films Based on Books,Mysteries,Crime Films,Crime Thrillers","English, French, Latin, Spanish",Movie,2.3,PG-13,6.6,26.0,46.0,2006-05-19
7380,"Biography, Drama, Romance","Dramas based on a book,Dramas,Romantic Films,Romantic Dramas,LGBTQ Movies,Movies Based on Books,British Movies,Period Pieces,LGBTQ Dramas","English, French, German",Movie,3.4,R,7.1,67.0,66.0,2016-01-22
7383,"Action, Crime, Drama, Thriller","Award-winning Movies,Academy Award-Winning Films,Sci-Fi & Fantasy,BAFTA Award-Winning Films,Action Thrillers,Golden Globe Award-winning Films,Action & Adventure,Sci-Fi,Crime Films,Crime Action & Adventure,Comic Book and Superhero Films,Blockbuster Action & Adventure,US Movies,Action,Film Noir","English, Mandarin",Movie,4.5,PG-13,9.0,94.0,84.0,2008-07-18
7384,"Action, Adventure","Sci-Fi & Fantasy,Action Sci-Fi & Fantasy,Action Thrillers,Sci-Fi Thrillers,Action & Adventure,Crime Action & Adventure,Comic Book and Superhero Movies,Crime Films,Blockbuster Action & Adventure,Action","English, Arabic",Movie,4.2,PG-13,8.4,87.0,78.0,2012-07-20
7385,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western","Fantasy Movies,Action & Adventure,Sci-Fi & Fantasy,Adventures,Blockbuster Action & Adventure,US Movies,US Action,Blockbuster Sci-Fi & Fantasy,Action Sci-Fi & Fantasy,Movies Based on Books,Action Movies",English,Movie,1.8,PG-13,5.6,16.0,34.0,2017-08-04
7386,"Action, Adventure, Horror, Sci-Fi, Thriller","Action Sci-Fi & Fantasy,Sci-Fi & Fantasy,Sci-Fi Thrillers,Action Thrillers,Action & Adventure,Alien Sci-Fi","English, Russian",Movie,1.3,PG-13,4.9,12.0,18.0,2011-12-25
7387,"Horror, Thriller","Creature Features,Thrillers,Horror Films,Supernatural Thrillers,Supernatural Horror Films",English,Movie,1.2,PG-13,4.5,3.0,27.0,2016-05-13
7388,"Documentary, Biography, Sport","Biographical Documentaries,Sports Documentaries,Biographical Movies,Documentaries,Documentaries,Sports Films,Sports & Fitness",English,Movie,4.4,Not Rated,8.1,100.0,81.0,2018-09-14
7389,"Action, Adventure, Sci-Fi, Thriller","Action Sci-Fi & Fantasy,Sci-Fi,Action & Adventure,Sci-Fi & Fantasy,Action,Action Thrillers,Films Based on Books,Sci-Fi Thrillers","English, Japanese, French, Arabic",Movie,2.6,PG-13,6.4,45.0,47.0,2004-05-28
7390,"Comedy, Drama","Showbiz Dramas,Dramas",Korean,Movie,8.0,Not Rated,7.0,91.0,83.0,2011-09-08
7394,"Drama, Sci-Fi, Thriller","Sci-Fi Thrillers,Sci-Fi & Fantasy,Thrillers,Cyberpunk,Alien Sci-Fi,US Movies","English, Mandarin",Movie,1.9,PG-13,5.5,20.0,40.0,2008-12-12
7396,"Action, Adventure","Action Thrillers,Action & Adventure,Adventures,Action Movies",Maori,Movie,5.9,R,6.3,69.0,59.0,2014-10-30
7397,"Action, Crime, Mystery, Thriller","Action & Adventure,Action Thrillers,Crime Action & Adventure,Crime Movies,Police Action & Adventure,Police Movies",English,Movie,2.7,R,6.3,55.0,46.0,1988-07-13
7398,Documentary,"Crime Films,Social & Cultural Documentaries,Crime Documentaries,Biographical Documentaries,Documentaries,Critically-acclaimed Documentaries,Documentaries,LGBTQ Films,Police Movies",English,Movie,7.9,TV-MA,7.3,96.0,76.0,2017-10-06
7399,"Comedy, Drama","Dramas,Romanian Movies,International Dramas,Social Issue Dramas",Romanian,Movie,4.3,R,7.9,93.0,86.0,2005-09-22
7400,"Comedy, Drama, History","International Comedies,Political Dramas,Belgian Movies,Dark Comedies,Satires,Movies based on real life,Comedies,International Dramas,Independent Movies,Dramas,Political Comedies,Social Issue Dramas,British Movies",English,Movie,4.2,R,7.2,95.0,88.0,2018-03-09
7401,"Drama, Thriller","20th Century Period Pieces,Thrillers,Spy Thrillers","English, German, Russian",Movie,3.5,R,6.8,77.0,65.0,2011-08-31
7409,"Crime, Drama, Thriller","Crime Films,Thrillers,Award-winning Movies,Academy Award-Winning Films,Golden Globe Award-winning Films,Crime Thrillers,Dramas,Crime Dramas,Gangster Films,US Movies","English, Cantonese",Movie,4.3,R,8.5,90.0,85.0,2006-10-06
7410,"Comedy, Drama","Dramas,Dramas based on a book,Dramas based on contemporary literature,Movies Based on Books,US Movies",English,Movie,4.1,R,7.3,88.0,84.0,2011-12-09
7415,"Comedy, Drama","Golden Globe Award-winning Movies,Blockbuster Movies,Award-winning Movies,Comedies,Movies Based on Books,Dramas,US Movies","English, French",Movie,3.4,PG-13,6.9,75.0,62.0,2006-06-30
7416,"Drama, Mystery, Thriller","Supernatural Thrillers,Psychological Thrillers,Courtroom Dramas,Satanic Stories,Dramas based on Books,Thrillers,Dramas,Horror Movies,Movies Based on Books,Supernatural Horror Movies,Psychological Horror Movies","English, German, Italian, Mandarin, Spanish",Movie,3.3,R,7.5,63.0,60.0,1997-10-17
7418,"Biography, Drama, Thriller","Thrillers,Belgian Movies,Dramas,Political Dramas,Movies Based on Books,Political Thrillers",English,Movie,2.9,R,7.1,54.0,52.0,2011-09-08
7420,"Action, Crime, Drama, Thriller","Thrillers,Crime Movies,Dramas,Political Dramas,Crime Dramas,Crime Thrillers,Political Thrillers,US Movies",English,Movie,2.5,R,6.2,35.0,53.0,1997-03-26
7422,Horror,Horror Films,"English, Spanish",Movie,2.9,R,6.8,55.0,53.0,2005-07-22
7424,Comedy,"Spoofs & Satires,Comedies,Dark Comedies,Late Night Comedies,Political Comedies,Laugh-Out-Loud Comedies","English, Hebrew, Arabic",Movie,3.0,R,6.4,57.0,58.0,2012-05-16
7426,"Comedy, Drama","Comedies,Dark Comedies",English,Movie,2.0,PG-13,5.3,24.0,46.0,2011-01-14
7427,"Crime, Drama, Thriller","Social Issue Dramas,Dramas,Thriller Movies,Movies Based on Books",English,Movie,3.5,R,4.5,46.0,57.0,2017-05-18
7429,"Action, Adventure, War","Action & Adventure,Critically-acclaimed Movies,Hollywood Movies,Military Action & Adventure,Dramas,Movies Based on Books,Military Dramas,Classic Dramas,Classic Movies,Classic Action & Adventure","English, German, French, Spanish, Latin",Movie,3.8,Not Rated,7.7,79.0,73.0,1967-10-22
7430,"Drama, Romance",Dramas,"English, French",Movie,3.1,R,6.3,65.0,57.0,2014-09-12
7433,"Biography, Comedy, Drama","Comedies,Biographical Dramas,Dramas based on Real Life,Dramas,Showbiz Dramas,Movies Based on Real Life",English,Movie,4.0,R,7.4,91.0,76.0,2017-12-08
7436,"Drama, Romance, Sci-Fi, Thriller","Mysteries,Romantic Dramas,Romantic Independent Films,Independent Films,Sci-Fi & Fantasy,Independent Dramas,Romantic Films,Sci-Fi Dramas,Dramas",English,Movie,2.7,TV-MA,6.3,45.0,54.0,2017-03-31
7438,"Action, Adventure, Mystery, Sci-Fi, Thriller","Sci-Fi Adventure,Sci-Fi & Fantasy,Action Sci-Fi & Fantasy,Adventures,Action & Adventure,Teen Movies,Movies Based on Books,Futuristic Sci-Fi,US Movies",English,Movie,1.7,PG-13,5.7,11.0,33.0,2016-03-18
7441,"Action, Adventure, Comedy, Mystery","Comedies,Late Night Comedies,Action Comedies,Action & Adventure,Action Comedies,Comedies,Action & Adventure",English,Movie,1.5,TV-MA,5.7,9.0,22.0,2016-05-27
7442,"Action, Crime, Drama, Thriller","Action Thrillers,Action & Adventure,Mysteries,Spy Action & Adventure","English, Russian, Spanish",Movie,2.0,PG-13,5.9,21.0,37.0,2011-12-08
7446,"Drama, Romance","International Dramas,International Movies,European Movies,Romantic Movies,Romantic Dramas,Dramas","English, French",Movie,3.2,NC-17,7.2,60.0,62.0,2004-02-20
7447,"Comedy, Drama","Dramas,Comedies,Dark Comedies,Dramas based on a book,International Movies,Australian Films,20th Century Period Pieces,Movies Based on Books",English,Movie,2.9,R,7.1,58.0,47.0,2015-10-29
7448,"Crime, Drama, Thriller","Dramas,Dramas based on a book,Film Noir,Crime Dramas,Crime Films,Films Based on Books","English, Russian",Movie,3.8,R,7.1,89.0,69.0,2014-09-12
7450,"Biography, Drama, History, Romance","TV Comedies,TV Dramas,British TV Shows",English,Series,3.2,PG-13,6.9,62.0,62.0,2008-10-10
7451,"Biography, Drama, History, Romance","Dramas,Romantic Dramas,Period Pieces,Dramas based on a book,Romantic Films,Dramas based on real life,Dramas based on contemporary literature,Films Based on Real Life,Films Based on Books,British Films",English,Movie,3.2,PG-13,6.9,62.0,62.0,2008-10-10
7453,"Comedy, Romance","Romantic Comedies,Comedies,Romantic Films,Teen Films,Films Based on Books","English, Spanish",Movie,3.2,PG-13,6.5,73.0,56.0,2015-02-20
7454,Comedy,"Action Comedies,Comedies,Action & Adventure,Laugh-Out-Loud Comedies",English,Movie,1.6,PG-13,5.1,14.0,33.0,2005-08-05
7456,"Action, Adventure, Drama, History, War","Action,Action Thrillers,Adventures,Action & Adventure,Military Action & Adventure,Movies Based on Books","English, Scottish Gaelic",Movie,2.6,PG-13,6.2,39.0,55.0,2011-02-11
7459,"Documentary, History","Documentaries,Political Documentaries,Documentaries,Brazilian Documentaries,Brazilian Films","Portuguese, English",Movie,4.2,TV-14,7.2,97.0,81.0,2019-06-19
7460,"Comedy, Drama","Comedies,Teen Comedies,Teen Dramas,Dramas,Teen Films,US Movies",English,Movie,4.1,R,7.3,94.0,77.0,2016-11-18
7461,"Drama, Romance","Crime Films,Comedies,Crime Comedies,Political Comedies,Dramas,German Films","German, English",Movie,3.5,R,7.5,70.0,68.0,2004-11-25
7464,"Biography, Drama","Movies Based on Real Life,Dramas,Independent Movies,Movies Based on Books,Period Pieces,Award-winning Dramas","English, French",Movie,4.2,PG,8.1,92.0,78.0,1980-10-10
7465,"Drama, Romance","Italian Movies,Thriller Movies",Italian,Movie,7.5,Not Rated,7.0,81.0,71.0,2002-09-06
7468,"Animation, Adventure, Comedy, Family, Fantasy","Comedies,Films for ages 11 to 12,Films for ages 5 to 7,Children & Family Films,Films for ages 8 to 10,Family Adventures,Family Comedies,US Movies","English, Spanish",Movie,0.9,PG,3.3,7.0,12.0,2017-07-28
7470,"Comedy, Drama","Action & Adventure,Crime Comedies,Crime Movies,Middle Eastern Movies,Comedies,Crime Action & Adventure,Action Comedies,International Action & Adventure,International Comedies,Heist Movies,Heist Action & Adventure,Police Action & Adventure,Police Movies,Vampire Movies",English,Movie,6.0,R,6.2,60.0,46.0,1978-05-10
7473,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller","Thrillers,Sci-Fi Thrillers,Independent Thrillers,Independent Movies,Sci-Fi & Fantasy",English,Movie,4.0,Not Rated,6.5,92.0,80.0,2018-04-06
7476,"Drama, Horror","Filipino Movies,Horror Movies",English,Movie,2.8,R,6.7,64.0,35.0,1983-02-04
7479,"Action, Crime, Thriller","Action & Adventure,Action Thrillers,Crime Films,Crime Action & Adventure,Gangster Films,US Movies,Action Movies","English, Russian, Spanish",Movie,3.1,R,7.2,60.0,57.0,2014-09-26
7480,"Action, Crime, Thriller","US Movies,Crime Action & Adventure,Crime Movies,Action Thrillers,Action & Adventure,Crime Action,Action Movies","English, French, Turkish, Hebrew, Arabic, Spanish",Movie,2.8,R,6.7,51.0,50.0,2018-07-20
7484,"Drama, Horror, Thriller","Satanic Stories,Horror Films,Thrillers,US Movies","English, Syriac, German, Greek, Hebrew, Latin, Aramaic",Movie,2.2,PG-13,6.7,20.0,46.0,2005-09-09
7486,Horror,"Horror Films,Award-winning Movies,Academy Award-Winning Films,Golden Globe Award-winning Films,Movies Based on Books,Classic Movies,Teen Screams,US Movies","English, Latin, Greek, French, German, Arabic, Kurdish",Movie,4.1,R,8.0,83.0,81.0,1973-12-26
7488,"Action, Thriller","Action Thrillers,Action & Adventure,Spy Action & Adventure",English,Movie,2.0,R,6.1,28.0,34.0,2012-09-26
7489,"Action, Adventure, Thriller","Action Thrillers,Military Action & Adventure,Action & Adventure,Adventures,US Movies","English, Spanish",Movie,2.5,R,6.5,42.0,45.0,2010-08-13
7490,"Action, Adventure, Thriller","Action Thrillers,Action & Adventure,Adventures,Blockbuster Action & Adventure,US Movies,Action Movies",English,Movie,3.1,R,6.6,67.0,51.0,2012-08-17
7491,"Action, Adventure, Thriller","Action Thrillers,Military Action & Adventure,Action & Adventure,US Movies,Action Movies","English, Romanian, Spanish",Movie,2.1,PG-13,6.1,32.0,35.0,2014-08-15
7493,Drama,"Dramas,Australian Dramas,Dramas based on a book,Australian Films","English, French, German",Movie,7.2,Not Rated,6.1,60.0,55.0,2012-09-07
7500,"Comedy, Crime, Thriller","Gangster Films,Action Thrillers,Action Comedies,Comedies,Action & Adventure,Crime Action & Adventure,Dark Comedies,Crime Comedies,Crime Films,Films Based on Books","English, French, Italian",Movie,2.2,R,6.3,28.0,42.0,2013-09-13
7501,"Comedy, Drama, Mystery","Dramas based on a book,Comedies,Dramas",English,Movie,4.4,R,6.1,83.0,67.0,2016-05-06
7502,"Comedy, Drama, Fantasy, Romance","Dramas,Romantic Dramas,Romantic Favourites,Romantic Comedies,Comedies,Romantic Films","English, Italian",Movie,2.7,PG-13,6.8,53.0,42.0,2000-12-22
7503,"Action, Crime, Thriller","Action Thrillers,Action & Adventure,Crime Action & Adventure,Sports Films,Crime Films,Blockbuster Action & Adventure,Action,Crime Action,Police Action & Adventure,Police Movies","English, Spanish",Movie,3.0,PG-13,6.8,53.0,58.0,2001-06-22
7504,"Action, Crime, Thriller","Action Thrillers,Action & Adventure,Crime Action & Adventure,Crime Films,Action,Crime Action","English, Japanese, Portuguese",Movie,2.4,PG-13,6.0,37.0,45.0,2006-06-16
7506,"Action, Adventure, Crime, Thriller","Crime Action & Adventure,Crime Movies,Action Thrillers,Action & Adventure,Blockbuster Action & Adventure,Crime Action,Action","English, Russian, Spanish",Movie,3.2,PG-13,6.7,67.0,56.0,2017-04-14
7507,"Drama, Romance","Dramas,Romantic Dramas,Dramas based on a book,Tearjerkers,Teen Dramas,Romantic Films,Dramas based on contemporary literature,Teen Films",English,Movie,3.8,PG-13,7.7,81.0,69.0,2014-06-06
7512,"Action, Adventure, Sci-Fi","Action & Adventure,Sci-Fi & Fantasy,Action Sci-Fi & Fantasy,Alien Sci-Fi,Sci-Fi Adventure,Adventures,Futuristic Sci-Fi","English, Swedish, German, Arabic, Egyptian (Ancient)",Movie,3.3,PG-13,7.7,71.0,52.0,1997-05-09
7513,"Biography, Crime, Drama, Thriller","Dramas,Dramas based on a book,Biographical Dramas,Dramas based on real life,Dramas based on contemporary literature,Films Based on Real Life,Films Based on Books","English, Icelandic, Swahili, Arabic",Movie,2.4,R,6.2,35.0,49.0,2013-10-18
7514,"Biography, Drama, Sport","Dramas,Sports Dramas,Biographical Dramas,Dramas based on real life,Sports Films,Films Based on Real Life",English,Movie,4.1,R,7.8,90.0,79.0,2010-12-17
7516,"Action, Fantasy, Horror, Sci-Fi, Thriller","Horror Films,Supernatural Horror Films,Teen Screams,Gory Horror Films",English,Movie,1.8,R,5.2,28.0,30.0,2009-08-28
7519,Documentary,"Political Documentaries,Documentaries,Biographical Documentaries,Documentaries","English, French, Greek",Movie,7.0,Not Rated,6.4,84.0,67.0,2018-01-19
7521,"Drama, Mystery, Thriller","Dramas,Dramas based on a book,Thrillers,Crime Thrillers,Dramas based on contemporary literature,Mysteries,Crime Dramas,Crime Movies,Movies Based on Books,Courtroom Dramas,US Movies",English,Movie,3.3,R,6.8,75.0,58.0,1993-06-30
7522,"Comedy, Drama","Dramas,International Movies,Comedies,Italian Comedies,Italian Dramas,Italian Movies",Italian,Movie,6.1,Not Rated,7.1,82.0,62.0,2010-01-15
7524,"Action, Horror, Sci-Fi, Thriller","Horror Movies,Sci-Fi & Fantasy,Action Thrillers,Action Sci-Fi & Fantasy,Action & Adventure,Sci-Fi Horror Movies,Sci-Fi Thrillers,Futuristic Sci-Fi,US Movies","English, French, Spanish",Movie,2.7,R,5.2,56.0,54.0,2018-07-04
7525,Comedy,"Comedies,Movies Based on Books,Comedy Blockbusters,US Movies","English, Italian, French",Movie,2.9,PG,6.4,50.0,58.0,1996-09-20
7528,"Comedy, Romance","Romantic Comedies,Comedies,Romantic Films,Romantic Favorites,US Movies","English, Spanish",Movie,3.1,R,6.2,63.0,62.0,2012-04-27
7531,"Comedy, Family, Fantasy","Family Features,Family Comedies,Children & Family Films,Films for ages 8 to 10,Comedies,Films for ages 11 to 12",English,Movie,1.8,PG,4.9,20.0,38.0,1994-05-27
7532,Drama,"Independent Dramas,Dramas,Independent Movies,Social Issue Dramas","English, Spanish, Portuguese",Movie,4.4,R,7.6,96.0,92.0,2017-11-10
7533,Drama,"Dramas,French",French,Movie,6.8,R,6.5,64.0,67.0,2003-02-19
7534,Drama,"Dramas,Spanish Dramas,Romantic Films,Romantic Dramas,Spanish Films,Romantic Favorites","Spanish, French",Movie,3.8,R,7.0,83.0,75.0,1996-03-08
